motor,marca,modelo,preco,quilometragem,ano,informacoes
2.0,Chevrolet,astra-sedan,18900,135000.0,2004,Astra 2.0 Mpfi Cd Sedan 8v Gasolina 4p Manual
2.0,Chevrolet,astra-sedan,16900,165200.0,2004,Astra 2.0 Mpfi Cd Sedan 8v Gasolina 4p Manual
2.0,Chevrolet,astra-sedan,15000,145200.0,2004,Astra Sedan 2.0 8v Cd 4p
2.0,Chevrolet,astra-sedan,22900,165491.0,2011,Astra Sedan 2.0 Advantage Flex Power Aut. 4p
2.0,Chevrolet,astra-sedan,19990,230000.0,2008,Astra Sedan 2.0 Advantage Flex Power 4p
2.0,Chevrolet,astra-sedan,23800,89922.0,2007,Astra Sedan 2.0 Advantage Flex Power 4p
2.0,Chevrolet,astra-sedan,18999,170000.0,2007,Astra Sedan 2.0 Advantage Flex Power 4p
1.8,Chevrolet,astra-sedan,15500,271000.0,2003,Astra Sedan Astra Sedan 1.8 Mpfi  4p
2.0,Chevrolet,astra-sedan,22900,113000.0,2008,Astra Sedan 2.0 Advantage Flex Power 4p
3.6,Chevrolet,blazer,149000,100000.0,2014,Trailblazer 3.6 V6 Ltz 4x4 Aut. 5p
2.4,Chevrolet,blazer,79800,194000.0,2006,Blazer 2.4 Mpfi Advantage 4x2 8v
2.8,Chevrolet,blazer,26900,193000.0,2000,Blazer 2.8 Dlx 4x4 5p
4.3,Chevrolet,blazer,42800,100000.0,1998,Blazer 4.3 V6 Dlx 5p
2.4,Chevrolet,blazer,24900,164564.0,2002,Blazer 2.4 5p
2.2,Chevrolet,blazer,22990,152000.0,2000,Blazer 2.2 Std 5p
2.4,Chevrolet,blazer,22000,134000.0,2005,Blazer 2.4 Mpfi Advantage 4x2 8v Gasolina 4p Manual
2.4,Chevrolet,blazer,24900,172809.0,2011,Blazer 2.4 Mpfi Advantage 4x2 8v Flex 4p Manual
3.0,Toyota,blazer,36990,242000.0,2007,Sw4 Srv 3.0 4x4
4.3,Chevrolet,blazer,73000,162000.0,1997,Blazer 4.3 Sfi Dlx 4x2 V6 12v
4.3,Chevrolet,blazer,18900,200000.0,1998,S10 Chevrolet Blazer Dlx Executive 4x2 4.3 Sfi V6
2.4,Chevrolet,blazer,35000,1.0,2009,Blazer 2.4 Advantage - Aceito Troca
4.3,Chevrolet,blazer,31900,412000.0,1999,Blazer 4.3 Sfi Dlx Executive 4x2 V6 12v Gasolina 4p Manual
2.4,Chevrolet,blazer,23500,257000.0,2001,Blazer 2.4 Mpfi St 4x2 8v Gasolina 4p Manual
4.3,Chevrolet,blazer,24900,180000.0,2002,Blazer 4.3 V6 Executive 5p
2.2,Chevrolet,blazer,25000,100000.0,1998,Blazer 2.2 Std 5p
4.3,Chevrolet,blazer,19990,239017.0,1999,Blazer 4.3 V6 Dlx 5p
4.3,Chevrolet,blazer,20000,126220.0,2000,S-10 S-10 Blazer Executive 4.3 V-6 4p
4.1,Chevrolet,blazer,23900,160000.0,1999,Grand Blazer 4.1 Dlx 5p
4.3,Chevrolet,blazer,28000,175000.0,1997,Blazer Executive Dlx 4.3
2.5,Chevrolet,blazer,29900,0.0,1999,Blazer 2.5 Dlx Turbo 5p
4.3,Chevrolet,blazer,23000,205331.0,2000,Blazer 4.3 Sfi Dlx Executive 4x2 V6 12v Gasolina 4p Manual
2.2,Chevrolet,blazer,21900,162000.0,1997,Blazer 2.2 Efi Dlx 4x2 8v
4.3,Chevrolet,blazer,24790,191586.0,1997,Blazer Executive 4.3 V6 Vortec Aut
2.8,Chevrolet,blazer,21900,278094.0,2002,Blazer 2.8 Dlx 4x4 12v Turbo Intercooler Diesel 4p Manual
4.3,Chevrolet,blazer,27900,257685.0,2000,Blazer 4.3 Sfi Dlx Executive 4x2 V6 12v Gasolina 4p Automático
4.3,Chevrolet,blazer,15900,257685.0,2000,Blazer 4.3 Sfi Dlx Executive 4x2 V6 12v Gasolina 4p Automático
4.3,Chevrolet,blazer,15900,147150.0,1999,Blazer Chevrolet Blazer Executive 4.3 V6 Automático
4.3,Chevrolet,blazer,23900,157601.0,1998,Gm Blazer Executive 4.3 V6 Blazer Executive 4.3 V6
2.4,Chevrolet,blazer,22900,220094.0,2008,Blazer 2.4 Mpfi Advantage 4x2 8v Flex 4p Manual
4.3,Chevrolet,blazer,34900,200000.0,1998,Gm Blazer Dlx 4.3 V6 Blazer Dlx 4.3 V6
2.4,Chevrolet,blazer,23900,146763.0,2009,Blazer Blazer 2.4 Mpfi Advantage 4x2 8v Flex 4p Manual
2.4,Chevrolet,blazer,34900,153000.0,2010,S-10 S-10 Blazer Advantage 4x2 2.4 8v 4p
4.3,Chevrolet,blazer,27900,145000.0,2000,Blazer Dlx 4.3 V6
4.3,Chevrolet,blazer,22500,247000.0,1997,Blazer Ss-10 4.3 V6
4.3,Chevrolet,blazer,32990,205331.0,2000,Blazer 4.3 Sfi Dlx Executive 4x4 V6 12v Gasolina 4p Manual
2.4,Chevrolet,blazer,21900,109673.0,2009,Blazer Advantage 2.4 8v Flex
2.5,Chevrolet,blazer,27000,200000.0,1998,Blazer 2.5 Dlx Turbo 5p
4.3,Chevrolet,blazer,31999,146000.0,1995,Ss10 Jimmy Blaser V6 4.3 Autom
4.3,Chevrolet,blazer,32000,150000.0,2000,Blazer 4.3 V6 Executive 5p Automática
2.4,Chevrolet,blazer,28000,110.0,2004,Blazer 2.4 5p
2.4,Chevrolet,blazer,17992,189120.0,2008,Blazer 2.4 Mpfi Advantage 4x2 8v Flex 4p Manual
2.8,Chevrolet,blazer,109900,47000.0,2013,Blazer Gm - Chevrolet Trailblazer Ltz 2.8 Ctdi Diesel Aut.
2.2,Chevrolet,blazer,19900,347000.0,2002,Blazer Blazer 2.2 Mpfi Dlx 4x2 8v Gasolina 4p Manual
2.4,Chevrolet,blazer,31890,134800.0,2006,Blazer 2.4 Advantage 5p
4.3,Chevrolet,blazer,25900,165000.0,2002,Blazer 4.3 V6 Executive 5p
4.1,Chevrolet,blazer,39800,200000.0,1999,Grand Blazer 4.1 Dlx 5p
2.4,Chevrolet,blazer,29900,0.0,2001,Blazer 2.4 5p
2.4,Chevrolet,blazer,20000,0.0,2002,Blazer 2.4 5p
2.4,Chevrolet,blazer,35678,0.0,2011,Blazer 2.4 Advantage Flexpower 5p
2.4,Chevrolet,blazer,27000,120000.0,2008,Blazer 2.4 Advantage Flexpower 5p
2.2,Chevrolet,blazer,27990,129697.0,2000,Blazer 2.2 Mpfi Std 4x2 8v Gasolina 4p Manual
2.4,Chevrolet,blazer,30000,110.0,2004,Blazer 2.4 5p
4.3,Chevrolet,blazer,19000,366000.0,2000,Blazer 4.3 V6 Dlx 5p
2.4,Chevrolet,blazer,28500,128000.0,2009,Blazer 2.4 Advantage Flexpower 5p
4.3,Chevrolet,blazer,15990,146.0,1998,Blazer 4.3 V6 Dlx 5p
2.5,Chevrolet,blazer,20000,111.0,1997,Blazer 2.5 Dlx 4x2 8v Turbo Diesel 4p Manual
2.8,Chevrolet,blazer,59500,190000.0,2002,Blazer 2.8 Dlx 4x4 5p
2.4,Chevrolet,blazer,19990,160000.0,2006,Blazer 2.4 Advantage 5p
2.4,Chevrolet,blazer,36900,111111.0,2011,Blazer Advantage 2.4
2.4,Chevrolet,blazer,30000,110.0,2004,Blazer 2.4 5p
2.4,Chevrolet,blazer,27800,128000.0,2008,Blazer 2.4 Advantage Flexpower 5p
4.1,Chevrolet,blazer,54999,24366.0,1999,Grand Blazer 4.1 Dlx 5p
4.3,Chevrolet,blazer,14900,0.0,1998,Blazer 4.3 V6 Dlx 5p
2.4,Chevrolet,blazer,20000,277000.0,2007,Blazer 2.4 Advantage 5p
2.2,Chevrolet,blazer,14500,340000.0,2000,Blazer 2.2 Std 5p
2.5,Chevrolet,blazer,32000,202000.0,1998,Blazer 2.5 Dlx Turbo 5p
4.3,Chevrolet,blazer,15000,1.0,2000,Blazer 4.3 V6 Dlx 5p
2.4,Chevrolet,blazer,24500,323557.0,2001,Blazer 2.4 5p
4.3,Chevrolet,blazer,13500,190000.0,1998,Blazer 4.3 V6 Dlx 5p
2.4,Chevrolet,blazer,28000,210.0,2011,Blazer 2.4 Advantage Flexpower 5p
4.3,Chevrolet,blazer,32000,97000.0,2001,Blazer 4.3 V6 Executive 5p
2.4,Chevrolet,blazer,25000,57.0,2011,Blazer Edvantg 2.4 Flex
2.2,Chevrolet,blazer,21500,252000.0,1999,Blazer 2.2 Std 5p
2.2,Chevrolet,blazer,17400,100000.0,1998,Blazer 2.2 Std 5p
2.4,Chevrolet,blazer,24900,115000.0,2009,Blazer 2.4 Advantage Flexpower 5p
4.3,Chevrolet,blazer,17000,172000.0,1999,Blazer 4.3 V6 Executive 5p
4.3,Chevrolet,blazer,17500,163234.0,1997,Blazer 4.3
4.2,Chevrolet,blazer,59000,214000.0,1999,Grand Blazer Dlx 4.2 Diesel Mwm
4.3,Chevrolet,blazer,20000,5000.0,2002,Blazer 4.3 V6 Executive 5p
2.4,Chevrolet,blazer,25000,155000.0,2003,Blazer 2.4 5p
4.3,Chevrolet,blazer,17000,227000.0,2000,Blazer 4.3 V6 Executive 5p Automática
4.3,Chevrolet,blazer,27000,175506.0,2004,Blazer Dlx 4.3 V6
2.4,Chevrolet,blazer,17900,240000.0,2005,Blazer 2.4 Advantage 5p
2.4,Chevrolet,blazer,31500,114000.0,2008,Blazer 2.4 Advantage Flexpower 5p
2.8,Chevrolet,blazer,57800,188000.0,2007,Blazer 2.8 Colina 4x4 5p
4.3,Chevrolet,blazer,22000,149000.0,1999,Blazer 4.3 V6 Dlx 4x4 5p
4.3,Chevrolet,blazer,18500,553123.0,1999,Blazer 4.3 V6 Dlx 5p
4.3,Chevrolet,blazer,21900,191586.0,1997,Blazer Dlx 4.3 V6 Automatic
6.2,Chevrolet,Camaro,135000,60000.0,2011,Camaro 6.2 V8 Ss 2p
6.2,Chevrolet,Camaro,279990,41438.0,2017,Camaro 6.2 V8 Fifty
2.0,Mercedes-benz,Camaro,139990,77000.0,2015,Classe C 2.0 Sport Turbo 4p
6.2,Chevrolet,Camaro,218900,30000.0,2015,Camaro 6.2 V8 Ss 2p Conversível
6.2,Chevrolet,Camaro,149890,24500.0,2011,Camaro 6.2 V8 Ss
6.2,Chevrolet,Camaro,369800,13400.0,2018,Camaro 6.2 V8 Ss 2p Conversível
6.2,Chevrolet,Camaro,139900,68000.0,2011,Camaro Camaro Ss 6.2 V8 16v
6.2,Chevrolet,Camaro,125000,44000.0,2011,Camaro Camaro 6.2 2ss
6.2,Chevrolet,Camaro,234990,18616.0,2015,Camaro 6.2 Ss Conversível V8
6.2,Chevrolet,Camaro,378890,3400.0,2020,Camaro 6.2 V8 Gasolina Ss Automático
6.2,Chevrolet,Camaro,139900,48000.0,2010,Camaro 6.2 V8 Ss 2p
6.2,Chevrolet,Camaro,349800,3439.0,2017,Camaro 6.2 V8 Gasolina Ss Conversível Automático
6.2,Chevrolet,Camaro,294890,23902.0,2017,Camaro Ss 6.2 V8 16v
6.2,Chevrolet,Camaro,439990,100.0,2020,Camaro 6.2 V8 Gasolina Ss Conversível Automático
6.2,Chevrolet,Camaro,189900,57000.0,2015,Camaro 6.2 V8 Gasolina Ss Automatico 2014/2015
6.2,Chevrolet,Camaro,138900,83900.0,2012,Camaro Ss 6.2 V8
6.2,Chevrolet,Camaro,319000,10080.0,2018,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,419000,6500.0,2019,Camaro 6.2 V8 Ss 2p Conversível
6.2,Chevrolet,Camaro,239990,12483.0,2014,Camaro 6.2 Ss Coupé V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,146000,61000.0,2013,Camaro 6.2 Ss Coupé V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,399900,1000.0,2020,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,245000,18619.0,2015,Camaro Camaro 6.2 Ss Conversível V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,149900,45178.0,2012,Camaro 6.2 2ss Coupé V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,144800,63500.0,2012,Camaro Camaro 6.2 2ss
6.2,Chevrolet,Camaro,348000,3000.0,2019,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,439990,0.0,2020,Camaro 6.2 V8 Gasolina Ss Conversível Automático
6.2,Chevrolet,Camaro,157000,50000.0,2013,Camaro Camaro Ss 6.2 V8 Coupé 2p Automático
6.2,Chevrolet,Camaro,162900,55304.0,2013,Camaro Chevrolet Camaro 6.2 2ss
6.2,Chevrolet,Camaro,215000,36254.0,2015,Camaro Chevrolet Camaro 6.2 Ss Conversivel
6.2,Chevrolet,Camaro,374990,14318.0,2019,Camaro Ss 6.2 V8 Aut
6.2,Chevrolet,Camaro,190000,38000.0,2015,Camaro 6.2 Ss Coupé V8 Gasolina 2p Automático
3.6,Chevrolet,Camaro,158900,29000.0,2013,Camaro 3.6 Lt Coupé V6 Gasolina 2p Automático
6.2,Chevrolet,Camaro,360000,16400.0,2018,Camaro 6.2 V8 Gasolina Ss Conversível Automático
6.2,Chevrolet,Camaro,235000,14157.0,2015,Camaro 6.2 2ss Conversível V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,141990,55000.0,2011,Camaro 6.2 V8 Ss
6.2,Chevrolet,Camaro,159990,45000.0,2013,Camaro 6.2 V8 Ss
6.2,Chevrolet,Camaro,319990,9881.0,2018,Camaro 6.2 Ss Coupé V8
6.2,Chevrolet,Camaro,92900,18619.0,2015,Camaro Camaro 6.2 Ss Conversível V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,245000,0.0,2020,Camaro Chevrolet Camaro 6.2 Ss (aut)
6.2,Chevrolet,Camaro,401000,45178.0,2012,Camaro 6.2 2ss Coupé V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,150001,54000.0,2017,Camaro 6.2 V8 Fifty Ss 2p
6.2,Chevrolet,Camaro,285000,63500.0,2012,Camaro Camaro 6.2 2ss
6.2,Chevrolet,Camaro,144800,0.0,2020,Camaro 6.2 Ss Coupé V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,412000,0.0,2020,Camaro 6.2 V8 Ss 2p Conversível
6.2,Chevrolet,Camaro,409887,0.0,2020,Camaro 6.2 V8 Ss 2p Conversível
6.2,Chevrolet,Camaro,409877,67055.0,2013,Camaro 6.2 V8 Gasolina Ss Automático
6.2,Chevrolet,Camaro,152900,3000.0,2019,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,348000,0.0,2020,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,373887,1000.0,2020,Camaro 6.2 V8 Gasolina Ss Automático
6.2,Chevrolet,Camaro,399900,0.0,2020,Camaro 6.2 V8 Ss 2p Conversível
6.2,Chevrolet,Camaro,419877,0.0,2020,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,373897,0.0,2020,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,372887,0.0,2020,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,89900,0.0,2020,Camaro 6.2 V8 Gasolina Ss Conversível Automático
6.2,Chevrolet,Camaro,439990,50000.0,2013,Camaro Camaro Ss 6.2 V8 Coupé 2p Automático
6.2,Chevrolet,Camaro,157000,0.0,2020,Camaro 6.2 V8 Gasolina Ss Automático
6.2,Chevrolet,Camaro,379900,55304.0,2013,Camaro Chevrolet Camaro 6.2 2ss
6.2,Chevrolet,Camaro,162900,36254.0,2015,Camaro Chevrolet Camaro 6.2 Ss Conversivel
6.2,Chevrolet,Camaro,215000,14318.0,2019,Camaro Ss 6.2 V8 Aut
6.2,Chevrolet,Camaro,374990,38000.0,2015,Camaro 6.2 Ss Coupé V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,190000,28067.0,2013,Camaro 6.2 Ss Coupé V8 Gasolina 2p Automático
3.6,Chevrolet,Camaro,159900,29000.0,2013,Camaro 3.6 Lt Coupé V6 Gasolina 2p Automático
6.2,Chevrolet,Camaro,139900,16400.0,2018,Camaro 6.2 V8 Gasolina Ss Conversível Automático
6.2,Chevrolet,Camaro,360000,31000.0,2012,Camaro 6.2 Ss Coupé V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,159000,14157.0,2015,Camaro 6.2 2ss Conversível V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,235000,51000.0,2011,Camaro 6.2 Ss V8
6.2,Chevrolet,Camaro,149990,1.0,2018,Camaro 6.2 Ss Coupé V8 Gasolina 2p Automático
6.2,Chevrolet,Camaro,319000,55000.0,2011,Camaro 6.2 V8 Ss
6.2,Chevrolet,Camaro,141990,45000.0,2013,Camaro 6.2 V8 Ss
6.2,Chevrolet,Camaro,159990,9881.0,2018,Camaro 6.2 Ss Coupé V8
6.2,Chevrolet,Camaro,319990,13890.0,2018,Camaro 6.2 V8 Ss
6.2,Chevrolet,Camaro,319990,26000.0,2014,Camaro 6.2 V8 Gasolina Ss Automático
3.6,Chevrolet,Camaro,179990,39497.0,2013,Camaro Ls 3.6 V6 323cv
6.2,Chevrolet,Camaro,119900,40000.0,2013,Camaro 6.2 V8 Ss 2p
6.2,Chevrolet,Camaro,150000,45000.0,2014,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,140000,43000.0,2014,Camaro 6.2 V8 Ss 2p Coupé
6.2,Chevrolet,Camaro,180000,32000.0,2014,Camaro 6.2 V8 Ss 2p Coupé
3.5,Ford,Camaro,189000,150000.0,2012,Edge 3.5 Limited Awd 5p
6.2,Chevrolet,Camaro,55500,62780.0,2015,Camaro 6.2 V8 Ss 2p Coupé
3.0,Chevrolet,Captiva,38900,78000.0,2011,Captiva Sport Awd 3.0 V6 24v
2.4,Chevrolet,Captiva,38000,120000.0,2009,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,34900,61000.0,2015,Captiva Captiva Sport Fwd 2.4 16v 171/185cv
3.6,Chevrolet,Captiva,61990,126000.0,2009,Captiva 3.6 Sport Awd 5p
2.4,Chevrolet,Captiva,39900,106000.0,2012,Captiva 2.4 Sport Ecotec 5p
3.6,Chevrolet,Captiva,43000,73000.0,2010,Captiva 3.6 Sport Awd 5p
2.4,Chevrolet,Captiva,32000,105000.0,2010,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,33900,133918.0,2012,Captiva 2.4 Sfi Ecotec Fwd 16v Gasolina 4p Automático
2.4,Chevrolet,Captiva,36990,133000.0,2011,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,37900,51000.0,2014,Captiva 2.4 Sport Ecotec 5p
3.0,Chevrolet,Captiva,47900,115000.0,2012,Captiva 3.0 Sport Awd 5p
2.4,Chevrolet,Captiva,46900,106000.0,2013,Captiva 2.4 Sport Ecotec 5p
3.6,Chevrolet,Captiva,38000,120000.0,2009,Captiva Sport Fwd 3.6 Sfi V6 24v
3.6,Chevrolet,Captiva,31000,95800.0,2009,Captiva 3.6 Sfi Awd V6 24v Gasolina 4p Automático
3.6,Chevrolet,Captiva,31600,79000.0,2010,Captiva 3.6 Sfi Awd V6 24v Gasolina 4p Automático
2.4,Chevrolet,Captiva,34900,84000.0,2014,Captiva Sport 2.4 Sidi Ecotec 16v
3.6,Chevrolet,Captiva,54900,103000.0,2009,Captiva 3.6 Sfi Fwd V6 24v
2.4,Chevrolet,Captiva,33900,83628.0,2016,Captiva 2.4 Sidi 16v Gasolina 4p Automático
2.4,Chevrolet,Captiva,67290,162706.0,2012,Captiva 2.4 Sfi Ecotec Fwd 16v Gasolina 4p Automático
2.4,Chevrolet,Captiva,41900,0.0,2014,Captiva 2.4 Sidi Ecotec 16v Gasolina 4p Automático
2.4,Chevrolet,Captiva,53900,84000.0,2011,Captiva 2.4 Sfi Ecotec Fwd 16v Gasolina 4p Automático
3.0,Chevrolet,Captiva,39990,60000.0,2011,Captiva 3.0 Sfi Fwd 24v
3.6,Chevrolet,Captiva,44900,61000.0,2010,Captiva Sport 3.6 Sfi Awd V6 24v
2.4,Chevrolet,Captiva,39900,164000.0,2010,Captiva Sport 2.4 Sfi Ecotec Fwd 16v
2.4,Chevrolet,Captiva,38900,187225.0,2009,Captiva Sport Ecotec Fwd 2.4 Sfi 16v
2.4,Chevrolet,Captiva,33900,144000.0,2012,Captiva 2.4 Sfi Ecotec Fwd 16v Gasolina 4p Automático
3.6,Chevrolet,Captiva,36900,111.0,2009,Captiva Sport Chevrolet Captiva Sport 3.6 V6 4x2
3.0,Chevrolet,Captiva,35900,73269.0,2011,Captiva 3.0 Sport Awd 5p
3.6,Chevrolet,Captiva,38900,150000.0,2008,Captiva 3.6 Sfi Awd V6 24v Gasolina 4p Automático
3.0,Chevrolet,Captiva,28990,71000.0,2013,Captiva 3.0 Sport Awd 5p
2.4,Chevrolet,Captiva,54890,70350.0,2014,Captiva Captiva 2.4 Sidi 16v Gasolina 4p Automático
2.4,Chevrolet,Captiva,54999,155000.0,2014,Captiva 2.4 Sidi 16v Gasolina 4p Automatico 2013/2014
2.4,Chevrolet,Captiva,48900,99800.0,2012,Captiva 2.4 Sfi Ecotec Fwd 16v Gasolina 4p Automático
3.6,Chevrolet,Captiva,49990,76000.0,2013,Captiva 3.6
3.6,Chevrolet,Captiva,60000,130000.0,2008,Captiva 3.6 Sport Awd 5p
3.6,Chevrolet,Captiva,38000,100000.0,2010,Captiva Chevrolet Captiva Sport 3.6 Awd Blindada
2.4,Chevrolet,Captiva,39900,126512.0,2014,Captiva Sport Fwd 2.4 16v 171/185cv
3.6,Chevrolet,Captiva,47900,63000.0,2009,Captiva 3.6 Sfi Awd V6 24v Gasolina 4p Automático
2.4,Chevrolet,Captiva,36990,999999.0,2011,Captiva 2.4 Sfi Ecotec Fwd 16v
2.4,Chevrolet,Captiva,36990,80425.0,2015,Captiva Captiva Sport 2.4
2.4,Chevrolet,Captiva,59800,102225.0,2011,Captiva 2.4 Sfi Ecotec Fwd 16v Gasolina 4p Automático
2.4,Chevrolet,Captiva,42890,102225.0,2011,Captiva 2.4 Sidi 16v Gasolina 4p Automático
2.4,Chevrolet,Captiva,42890,102307.0,2014,Captiva Captiva 2.4 16v (aut)
2.4,Chevrolet,Captiva,40000,0.0,2012,Captiva 2.4 Sidi 16v Gasolina 4p Automático
3.0,Chevrolet,Captiva,41900,92000.0,2011,Captiva 3.0 Sport Awd 5p
3.6,Chevrolet,Captiva,33500,105000.0,2009,Captiva Captiva Sport Awd 3.6 V6 24v
3.0,Chevrolet,Captiva,54890,71000.0,2013,Captiva 3.0 Sport Awd 5p
2.4,Chevrolet,Captiva,54999,70350.0,2014,Captiva Captiva 2.4 Sidi 16v Gasolina 4p Automático
2.4,Chevrolet,Captiva,48900,155000.0,2014,Captiva 2.4 Sidi 16v Gasolina 4p Automatico 2013/2014
2.4,Chevrolet,Captiva,49990,99800.0,2012,Captiva 2.4 Sfi Ecotec Fwd 16v Gasolina 4p Automático
2.4,Chevrolet,Captiva,45000,100000.0,2012,Captiva 2.4 Sport Ecotec 5p
3.6,Chevrolet,Captiva,69000,76000.0,2013,Captiva 3.6
2.4,Chevrolet,Captiva,53900,84000.0,2014,Captiva Captiva Sport Fwd 2.4 16v 171/185cv
3.0,Chevrolet,Captiva,36900,124999.0,2011,Captiva Captiva Sport Fwd 3.0 V6 24v
3.6,Chevrolet,Captiva,34900,126000.0,2009,Captiva Chevrolet Captiva Sport 3.6 Awd Blindada
2.4,Chevrolet,Captiva,61900,104364.0,2015,Captiva Captiva Sport Fwd 2.4 16v 171/185cv
2.4,Chevrolet,Captiva,36800,92835.0,2010,Captiva Captiva Sport 2.4
3.0,Chevrolet,Captiva,42900,84555.0,2012,Captiva 3.0 Sport Awd 5p
2.4,Chevrolet,Captiva,36887,112000.0,2011,Captiva 2.4 Sport Ecotec 5p
3.0,Chevrolet,Captiva,44900,101000.0,2011,Captiva Chevrolet Captiva Gm Sport 3.0 Blindada
2.4,Chevrolet,Captiva,52990,77520.0,2014,Captiva 2.4 Sport Ecotec 5p
3.6,Chevrolet,Captiva,33900,56000.0,2009,Captiva 3.6 Sport Awd 5p
3.0,Chevrolet,Captiva,51900,125117.0,2013,Captiva Captiva Sport Awd 3.0 V6 24v
2.4,Chevrolet,Captiva,55990,87637.0,2014,Captiva Captiva Sport 2.4
2.4,Chevrolet,Captiva,38200,11.0,2011,Captiva 2.4 Sport Ecotec 5p
3.6,Chevrolet,Captiva,38000,130000.0,2008,Captiva 3.6 Sport Awd 5p
3.6,Chevrolet,Captiva,39900,100000.0,2010,Captiva Chevrolet Captiva Sport 3.6 Awd Blindada
3.6,Chevrolet,Captiva,33900,106000.0,2008,Captiva 3.6 Sport Awd 5p
3.0,Chevrolet,Captiva,60000,0.0,2011,Captiva 3.0 Sport Awd 5p
2.4,Chevrolet,Captiva,45000,1.0,2011,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,42500,70000.0,2011,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,45900,123000.0,2012,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,41900,234713.0,2012,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,39900,125000.0,2011,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,34900,157000.0,2009,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,35500,54600.0,2011,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,35000,99000.0,2009,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,37990,163433.0,2011,Captiva 2.4 Sport Ecotec 5p
3.6,Chevrolet,Captiva,31900,104555.0,2008,Captiva 3.6 Sport Awd 5p
2.4,Chevrolet,Captiva,38900,127000.0,2010,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,43000,66000.0,2012,Captiva 2.4 Sport Ecotec 5p
2.4,Chevrolet,Captiva,47900,126512.0,2014,Captiva Sport Fwd 2.4 16v 171/185cv
3.0,Chevrolet,Captiva,38900,180000.0,2011,Captiva 3.0 Sport Awd 5p
2.4,Chevrolet,Captiva,50990,154754.0,2014,Captiva Captiva Sport 2.4
2.4,Chevrolet,Captiva,39000,11.0,2011,Captiva 2.4 Sport Ecotec 5p
3.0,Chevrolet,Captiva,45990,89000.0,2012,Captiva 3.0 Sport Awd 5p
3.6,Chevrolet,Captiva,36990,63000.0,2009,Captiva 3.6 Sfi Awd V6 24v Gasolina 4p Automático
3.0,Chevrolet,Captiva,37000,98000.0,2011,Captiva 3.0 Sport Awd 5p
2.4,Chevrolet,Captiva,37000,1.0,2009,Captiva 2.4 Sport Ecotec 5p
1.0,Chevrolet,Celta,20900,148000.0,2012,Celta 1.0 Mpfi Lt 8v Flex 4p Manual
1.0,Chevrolet,Celta,18990,107972.0,2010,Celta Celta Spirit 1.0 Vhce (flex) 4p
1.0,Chevrolet,Celta,18900,163210.0,2014,Celta 1.0 Ls Flex Power 3p
1.4,Chevrolet,Celta,15500,148000.0,2005,Celta 1.4 Super 5p
1.0,Chevrolet,Celta,22865,72200.0,2012,Celta Celta 1.0 Mpfi Lt 8v Flex 4p Manual
1.0,Chevrolet,Celta,18490,86000.0,2010,Celta 1.0 Mpfi Vhc Spirit 8v Flex 4p Manual
1.0,Chevrolet,Celta,20990,122000.0,2011,Celta Celta Spirit 1.0 Vhce 8v Flexpower 4p Mec.
1.0,Chevrolet,Celta,16900,116000.0,2011,Celta 1.0 Life Flex Power 5p
1.0,Chevrolet,Celta,20900,128000.0,2010,Celta 1.0 Mpfi Vhce Spirit 8v
